book,page,negative,positive,sentiment,gutenberg_id,linenumber,chapter,word
The Wonderful Wizard of Oz,1,14,11,-3,55,43,1,of
The Wonderful Wizard of Oz,1,14,11,-3,55,43,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,43,1,long
The Wonderful Wizard of Oz,1,14,11,-3,55,43,1,blades
The Wonderful Wizard of Oz,1,14,11,-3,55,43,1,until
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,they
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,were
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,same
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,gray
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,color
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,to
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,be
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,seen
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,everywhere
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,once
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,44,1,house
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,had
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,been
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,painted
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,but
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,sun
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,blistered
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,paint
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,rains
The Wonderful Wizard of Oz,1,14,11,-3,55,45,1,washed
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,it
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,away
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,now
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,house
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,as
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,dull
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,gray
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,as
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,everything
The Wonderful Wizard of Oz,1,14,11,-3,55,46,1,else
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,when
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,aunt
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,em
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,came
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,there
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,to
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,live
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,she
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,a
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,young
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,pretty
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,wife
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,47,1,sun
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,wind
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,had
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,changed
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,too
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,they
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,had
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,taken
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,sparkle
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,from
The Wonderful Wizard of Oz,1,14,11,-3,55,48,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,eyes
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,left
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,them
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,a
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,sober
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,gray
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,they
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,had
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,taken
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,red
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,from
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,49,1,cheeks
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,lips
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,they
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,were
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,gray
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,also
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,she
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,thin
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,gaunt
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,50,1,never
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,smiled
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,now
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,when
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,dorothy
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,who
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,an
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,orphan
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,first
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,came
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,to
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,51,1,aunt
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,em
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,had
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,been
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,so
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,startled
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,by
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,child's
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,laughter
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,that
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,she
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,would
The Wonderful Wizard of Oz,1,14,11,-3,55,52,1,scream
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,press
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,hand
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,upon
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,heart
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,whenever
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,dorothy's
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,merry
The Wonderful Wizard of Oz,1,14,11,-3,55,53,1,voice
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,reached
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,ears
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,she
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,still
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,looked
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,at
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,little
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,girl
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,with
The Wonderful Wizard of Oz,1,14,11,-3,55,54,1,wonder
The Wonderful Wizard of Oz,1,14,11,-3,55,55,1,that
The Wonderful Wizard of Oz,1,14,11,-3,55,55,1,she
The Wonderful Wizard of Oz,1,14,11,-3,55,55,1,could
The Wonderful Wizard of Oz,1,14,11,-3,55,55,1,find
The Wonderful Wizard of Oz,1,14,11,-3,55,55,1,anything
The Wonderful Wizard of Oz,1,14,11,-3,55,55,1,to
The Wonderful Wizard of Oz,1,14,11,-3,55,55,1,laugh
The Wonderful Wizard of Oz,1,14,11,-3,55,55,1,at
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,uncle
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,henry
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,never
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,laughed
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,he
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,worked
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,hard
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,from
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,morning
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,till
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,night
The Wonderful Wizard of Oz,1,14,11,-3,55,56,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,did
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,not
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,know
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,what
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,joy
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,he
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,gray
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,also
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,from
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,his
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,long
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,beard
The Wonderful Wizard of Oz,1,14,11,-3,55,57,1,to
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,his
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,rough
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,boots
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,he
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,looked
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,stern
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,solemn
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,rarely
The Wonderful Wizard of Oz,1,14,11,-3,55,58,1,spoke
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,it
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,toto
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,that
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,made
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,dorothy
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,laugh
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,saved
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,from
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,growing
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,as
The Wonderful Wizard of Oz,1,14,11,-3,55,59,1,gray
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,as
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,other
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,surroundings
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,toto
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,not
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,gray
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,he
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,a
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,little
The Wonderful Wizard of Oz,1,14,11,-3,55,60,1,black
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,dog
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,with
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,long
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,silky
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,hair
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,small
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,black
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,eyes
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,that
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,twinkled
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,merrily
The Wonderful Wizard of Oz,1,14,11,-3,55,61,1,on
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,either
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,side
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,of
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,his
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,funny
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,wee
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,nose
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,toto
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,played
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,all
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,day
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,long
The Wonderful Wizard of Oz,1,14,11,-3,55,62,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,63,1,dorothy
The Wonderful Wizard of Oz,1,14,11,-3,55,63,1,played
The Wonderful Wizard of Oz,1,14,11,-3,55,63,1,with
The Wonderful Wizard of Oz,1,14,11,-3,55,63,1,him
The Wonderful Wizard of Oz,1,14,11,-3,55,63,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,63,1,loved
The Wonderful Wizard of Oz,1,14,11,-3,55,63,1,him
The Wonderful Wizard of Oz,1,14,11,-3,55,63,1,dearly
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,today
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,however
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,they
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,were
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,not
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,playing
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,uncle
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,henry
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,sat
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,upon
The Wonderful Wizard of Oz,1,14,11,-3,55,64,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,doorstep
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,looked
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,anxiously
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,at
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,sky
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,which
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,even
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,grayer
The Wonderful Wizard of Oz,1,14,11,-3,55,65,1,than
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,usual
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,dorothy
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,stood
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,in
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,door
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,with
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,toto
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,in
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,her
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,arms
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,looked
The Wonderful Wizard of Oz,1,14,11,-3,55,66,1,at
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,sky
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,too
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,aunt
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,em
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,was
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,washing
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,67,1,dishes
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,from
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,far
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,north
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,they
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,heard
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,a
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,low
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,wail
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,of
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,wind
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,uncle
The Wonderful Wizard of Oz,1,14,11,-3,55,68,1,henry
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,dorothy
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,could
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,see
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,where
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,long
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,grass
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,bowed
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,in
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,waves
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,before
The Wonderful Wizard of Oz,1,14,11,-3,55,69,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,coming
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,storm
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,there
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,now
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,came
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,a
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,sharp
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,whistling
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,in
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,air
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,from
The Wonderful Wizard of Oz,1,14,11,-3,55,70,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,south
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,and
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,as
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,they
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,turned
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,their
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,eyes
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,that
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,way
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,they
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,saw
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,ripples
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,in
The Wonderful Wizard of Oz,1,14,11,-3,55,71,1,the
The Wonderful Wizard of Oz,1,14,11,-3,55,72,1,grass
The Wonderful Wizard of Oz,1,14,11,-3,55,72,1,coming
The Wonderful Wizard of Oz,1,14,11,-3,55,72,1,from
The Wonderful Wizard of Oz,1,14,11,-3,55,72,1,that
The Wonderful Wizard of Oz,1,14,11,-3,55,72,1,direction
The Wonderful Wizard of Oz,1,14,11,-3,55,72,1,also
The Wonderful Wizard of Oz,1,14,11,-3,55,73,1,suddenly
The Wonderful Wizard of Oz,1,14,11,-3,55,73,1,uncle
The Wonderful Wizard of Oz,1,14,11,-3,55,73,1,henry
The Wonderful Wizard of Oz,1,14,11,-3,55,73,1,stood
The Wonderful Wizard of Oz,1,14,11,-3,55,73,1,up
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,there's
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,a
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,cyclone
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,coming
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,em
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,he
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,called
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,to
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,his
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,wife
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,i'll
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,go
The Wonderful Wizard of Oz,2,21,7,-14,55,74,1,look
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,after
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,the
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,stock
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,then
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,he
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,ran
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,toward
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,the
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,sheds
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,where
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,the
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,cows
The Wonderful Wizard of Oz,2,21,7,-14,55,75,1,and
The Wonderful Wizard of Oz,2,21,7,-14,55,76,1,horses
The Wonderful Wizard of Oz,2,21,7,-14,55,76,1,were
The Wonderful Wizard of Oz,2,21,7,-14,55,76,1,kept
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,aunt
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,em
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,dropped
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,her
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,work
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,and
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,came
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,to
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,the
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,door
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,one
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,glance
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,told
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,her
The Wonderful Wizard of Oz,2,21,7,-14,55,77,1,of
The Wonderful Wizard of Oz,2,21,7,-14,55,78,1,the
The Wonderful Wizard of Oz,2,21,7,-14,55,78,1,danger
The Wonderful Wizard of Oz,2,21,7,-14,55,78,1,close
The Wonderful Wizard of Oz,2,21,7,-14,55,78,1,at
The Wonderful Wizard of Oz,2,21,7,-14,55,78,1,hand
The Wonderful Wizard of Oz,2,21,7,-14,55,79,1,quick
The Wonderful Wizard of Oz,2,21,7,-14,55,79,1,dorothy
The Wonderful Wizard of Oz,2,21,7,-14,55,79,1,she
The Wonderful Wizard of Oz,2,21,7,-14,55,79,1,screamed
The Wonderful Wizard of Oz,2,21,7,-14,55,79,1,run
The Wonderful Wizard of Oz,2,21,7,-14,55,79,1,for
The Wonderful Wizard of Oz,2,21,7,-14,55,79,1,the
The Wonderful Wizard of Oz,2,21,7,-14,55,79,1,cellar
