gutenberg_id,text,book,linenumber,chapter,page
55,"""I will go with you; but I'm too much of a coward to kill the Witch,""",The Wonderful Wizard of Oz,1799,11,48
55,said the Lion.,The Wonderful Wizard of Oz,1800,11,48
55,,The Wonderful Wizard of Oz,1800,11,48
55,"""I will go too,"" declared the Scarecrow; ""but I shall not be of much",The Wonderful Wizard of Oz,1801,11,48
55,"help to you, I am such a fool.""",The Wonderful Wizard of Oz,1802,11,48
55,,The Wonderful Wizard of Oz,1802,11,48
55,"""I haven't the heart to harm even a Witch,"" remarked the Tin Woodman;",The Wonderful Wizard of Oz,1803,11,48
55,"""but if you go I certainly shall go with you.""",The Wonderful Wizard of Oz,1804,11,48
55,,The Wonderful Wizard of Oz,1804,11,48
55,"Therefore it was decided to start upon their journey the next morning,",The Wonderful Wizard of Oz,1805,11,48
55,and the Woodman sharpened his axe on a green grindstone and had all his,The Wonderful Wizard of Oz,1806,11,48
55,joints properly oiled.  The Scarecrow stuffed himself with fresh straw,The Wonderful Wizard of Oz,1807,11,48
55,and Dorothy put new paint on his eyes that he might see better.  The,The Wonderful Wizard of Oz,1808,11,48
55,"green girl, who was very kind to them, filled Dorothy's basket with",The Wonderful Wizard of Oz,1809,11,48
55,"good things to eat, and fastened a little bell around Toto's neck with",The Wonderful Wizard of Oz,1810,11,48
55,a green ribbon.,The Wonderful Wizard of Oz,1811,11,48
55,,The Wonderful Wizard of Oz,1811,11,48
55,"They went to bed quite early and slept soundly until daylight, when",The Wonderful Wizard of Oz,1812,11,48
55,they were awakened by the crowing of a green cock that lived in the,The Wonderful Wizard of Oz,1813,11,49
55,"back yard of the Palace, and the cackling of a hen that had laid a",The Wonderful Wizard of Oz,1814,11,49
55,green egg.,The Wonderful Wizard of Oz,1815,11,49
55,,The Wonderful Wizard of Oz,1815,11,49
55,,The Wonderful Wizard of Oz,1815,11,49
55,,The Wonderful Wizard of Oz,1815,11,49
55,,The Wonderful Wizard of Oz,1815,11,49
55,12.  The Search for the Wicked Witch,The Wonderful Wizard of Oz,1816,12,49
55,,The Wonderful Wizard of Oz,1816,12,49
55,,The Wonderful Wizard of Oz,1816,12,49
55,The soldier with the green whiskers led them through the streets of the,The Wonderful Wizard of Oz,1817,12,49
55,Emerald City until they reached the room where the Guardian of the,The Wonderful Wizard of Oz,1818,12,49
55,Gates lived.  This officer unlocked their spectacles to put them back,The Wonderful Wizard of Oz,1819,12,49
55,"in his great box, and then he politely opened the gate for our friends.",The Wonderful Wizard of Oz,1820,12,49
55,,The Wonderful Wizard of Oz,1820,12,49
55,"""Which road leads to the Wicked Witch of the West?"" asked Dorothy.",The Wonderful Wizard of Oz,1821,12,49
55,,The Wonderful Wizard of Oz,1821,12,49
55,"""There is no road,"" answered the Guardian of the Gates.  ""No one ever",The Wonderful Wizard of Oz,1822,12,49
55,"wishes to go that way.""",The Wonderful Wizard of Oz,1823,12,49
55,,The Wonderful Wizard of Oz,1823,12,49
55,"""How, then, are we to find her?"" inquired the girl.",The Wonderful Wizard of Oz,1824,12,49
55,,The Wonderful Wizard of Oz,1824,12,49
55,"""That will be easy,"" replied the man, ""for when she knows you are in",The Wonderful Wizard of Oz,1825,12,49
55,"the country of the Winkies she will find you, and make you all her",The Wonderful Wizard of Oz,1826,12,49
55,"slaves.""",The Wonderful Wizard of Oz,1827,12,49
55,,The Wonderful Wizard of Oz,1827,12,49
55,"""Perhaps not,"" said the Scarecrow, ""for we mean to destroy her.""",The Wonderful Wizard of Oz,1828,12,49
55,,The Wonderful Wizard of Oz,1828,12,49
55,"""Oh, that is different,"" said the Guardian of the Gates.  ""No one has",The Wonderful Wizard of Oz,1829,12,49
55,"ever destroyed her before, so I naturally thought she would make slaves",The Wonderful Wizard of Oz,1830,12,49
55,"of you, as she has of the rest.  But take care; for she is wicked and",The Wonderful Wizard of Oz,1831,12,49
55,"fierce, and may not allow you to destroy her.  Keep to the West, where",The Wonderful Wizard of Oz,1832,12,49
55,"the sun sets, and you cannot fail to find her.""",The Wonderful Wizard of Oz,1833,12,49
55,,The Wonderful Wizard of Oz,1833,12,49
55,"They thanked him and bade him good-bye, and turned toward the West,",The Wonderful Wizard of Oz,1834,12,49
55,walking over fields of soft grass dotted here and there with daisies,The Wonderful Wizard of Oz,1835,12,49
55,and buttercups.  Dorothy still wore the pretty silk dress she had put,The Wonderful Wizard of Oz,1836,12,49
55,"on in the palace, but now, to her surprise, she found it was no longer",The Wonderful Wizard of Oz,1837,12,49
55,"green, but pure white.  The ribbon around Toto's neck had also lost its",The Wonderful Wizard of Oz,1838,12,49
55,green color and was as white as Dorothy's dress.,The Wonderful Wizard of Oz,1839,12,49
55,,The Wonderful Wizard of Oz,1839,12,49
55,The Emerald City was soon left far behind.  As they advanced the ground,The Wonderful Wizard of Oz,1840,12,49
55,"became rougher and hillier, for there were no farms nor houses in this",The Wonderful Wizard of Oz,1841,12,49
55,"country of the West, and the ground was untilled.",The Wonderful Wizard of Oz,1842,12,49
55,,The Wonderful Wizard of Oz,1842,12,49
55,"In the afternoon the sun shone hot in their faces, for there were no",The Wonderful Wizard of Oz,1843,12,49
55,trees to offer them shade; so that before night Dorothy and Toto and,The Wonderful Wizard of Oz,1844,12,49
55,"the Lion were tired, and lay down upon the grass and fell asleep, with",The Wonderful Wizard of Oz,1845,12,49
55,the Woodman and the Scarecrow keeping watch.,The Wonderful Wizard of Oz,1846,12,49
55,,The Wonderful Wizard of Oz,1846,12,49
55,"Now the Wicked Witch of the West had but one eye, yet that was as",The Wonderful Wizard of Oz,1847,12,49
55,"powerful as a telescope, and could see everywhere.  So, as she sat in",The Wonderful Wizard of Oz,1848,12,49
55,"the door of her castle, she happened to look around and saw Dorothy",The Wonderful Wizard of Oz,1849,12,49
55,"lying asleep, with her friends all about her.  They were a long",The Wonderful Wizard of Oz,1850,12,50
55,"distance off, but the Wicked Witch was angry to find them in her",The Wonderful Wizard of Oz,1851,12,50
55,country; so she blew upon a silver whistle that hung around her neck.,The Wonderful Wizard of Oz,1852,12,50
55,,The Wonderful Wizard of Oz,1852,12,50
55,At once there came running to her from all directions a pack of great,The Wonderful Wizard of Oz,1853,12,50
55,wolves.  They had long legs and fierce eyes and sharp teeth.,The Wonderful Wizard of Oz,1854,12,50
55,,The Wonderful Wizard of Oz,1854,12,50
55,"""Go to those people,"" said the Witch, ""and tear them to pieces.""",The Wonderful Wizard of Oz,1855,12,50
55,,The Wonderful Wizard of Oz,1855,12,50
55,"""Are you not going to make them your slaves?"" asked the leader of the",The Wonderful Wizard of Oz,1856,12,50
55,wolves.,The Wonderful Wizard of Oz,1857,12,50
55,,The Wonderful Wizard of Oz,1857,12,50
55,"""No,"" she answered, ""one is of tin, and one of straw; one is a girl and",The Wonderful Wizard of Oz,1858,12,50
55,"another a Lion.  None of them is fit to work, so you may tear them into",The Wonderful Wizard of Oz,1859,12,50
55,"small pieces.""",The Wonderful Wizard of Oz,1860,12,50
55,,The Wonderful Wizard of Oz,1860,12,50
55,"""Very well,"" said the wolf, and he dashed away at full speed, followed",The Wonderful Wizard of Oz,1861,12,50
55,by the others.,The Wonderful Wizard of Oz,1862,12,50
55,,The Wonderful Wizard of Oz,1862,12,50
55,It was lucky the Scarecrow and the Woodman were wide awake and heard,The Wonderful Wizard of Oz,1863,12,50
55,the wolves coming.,The Wonderful Wizard of Oz,1864,12,50
55,,The Wonderful Wizard of Oz,1864,12,50
55,"""This is my fight,"" said the Woodman, ""so get behind me and I will meet",The Wonderful Wizard of Oz,1865,12,50
55,"them as they come.""",The Wonderful Wizard of Oz,1866,12,50
55,,The Wonderful Wizard of Oz,1866,12,50
55,"He seized his axe, which he had made very sharp, and as the leader of",The Wonderful Wizard of Oz,1867,12,50
55,the wolves came on the Tin Woodman swung his arm and chopped the wolf's,The Wonderful Wizard of Oz,1868,12,50
55,"head from its body, so that it immediately died.  As soon as he could",The Wonderful Wizard of Oz,1869,12,50
55,"raise his axe another wolf came up, and he also fell under the sharp",The Wonderful Wizard of Oz,1870,12,50
55,"edge of the Tin Woodman's weapon.  There were forty wolves, and forty",The Wonderful Wizard of Oz,1871,12,50
55,"times a wolf was killed, so that at last they all lay dead in a heap",The Wonderful Wizard of Oz,1872,12,50
55,before the Woodman.,The Wonderful Wizard of Oz,1873,12,50
55,,The Wonderful Wizard of Oz,1873,12,50
55,"Then he put down his axe and sat beside the Scarecrow, who said, ""It",The Wonderful Wizard of Oz,1874,12,50
55,"was a good fight, friend.""",The Wonderful Wizard of Oz,1875,12,50
55,,The Wonderful Wizard of Oz,1875,12,50
55,They waited until Dorothy awoke the next morning.  The little girl was,The Wonderful Wizard of Oz,1876,12,50
55,"quite frightened when she saw the great pile of shaggy wolves, but the",The Wonderful Wizard of Oz,1877,12,50
55,Tin Woodman told her all.  She thanked him for saving them and sat down,The Wonderful Wizard of Oz,1878,12,50
55,"to breakfast, after which they started again upon their journey.",The Wonderful Wizard of Oz,1879,12,50
55,,The Wonderful Wizard of Oz,1879,12,50
55,Now this same morning the Wicked Witch came to the door of her castle,The Wonderful Wizard of Oz,1880,12,50
55,and looked out with her one eye that could see far off.  She saw all,The Wonderful Wizard of Oz,1881,12,50
55,"her wolves lying dead, and the strangers still traveling through her",The Wonderful Wizard of Oz,1882,12,50
55,"country.  This made her angrier than before, and she blew her silver",The Wonderful Wizard of Oz,1883,12,50
55,whistle twice.,The Wonderful Wizard of Oz,1884,12,50
55,,The Wonderful Wizard of Oz,1884,12,50
55,"Straightway a great flock of wild crows came flying toward her, enough",The Wonderful Wizard of Oz,1885,12,50
55,to darken the sky.,The Wonderful Wizard of Oz,1886,12,50
55,,The Wonderful Wizard of Oz,1886,12,50
55,"And the Wicked Witch said to the King Crow, ""Fly at once to the",The Wonderful Wizard of Oz,1887,12,51
55,"strangers; peck out their eyes and tear them to pieces.""",The Wonderful Wizard of Oz,1888,12,51
55,,The Wonderful Wizard of Oz,1888,12,51
55,The wild crows flew in one great flock toward Dorothy and her,The Wonderful Wizard of Oz,1889,12,51
55,companions.  When the little girl saw them coming she was afraid.,The Wonderful Wizard of Oz,1890,12,51
55,,The Wonderful Wizard of Oz,1890,12,51
55,"But the Scarecrow said, ""This is my battle, so lie down beside me and",The Wonderful Wizard of Oz,1891,12,51
55,"you will not be harmed.""",The Wonderful Wizard of Oz,1892,12,51
55,,The Wonderful Wizard of Oz,1892,12,51
55,"So they all lay upon the ground except the Scarecrow, and he stood up",The Wonderful Wizard of Oz,1893,12,51
55,and stretched out his arms.  And when the crows saw him they were,The Wonderful Wizard of Oz,1894,12,51
55,"frightened, as these birds always are by scarecrows, and did not dare",The Wonderful Wizard of Oz,1895,12,51
55,to come any nearer.  But the King Crow said:,The Wonderful Wizard of Oz,1896,12,51
55,,The Wonderful Wizard of Oz,1896,12,51
55,"""It is only a stuffed man.  I will peck his eyes out.""",The Wonderful Wizard of Oz,1897,12,51
55,,The Wonderful Wizard of Oz,1897,12,51
55,"The King Crow flew at the Scarecrow, who caught it by the head and",The Wonderful Wizard of Oz,1898,12,51
55,"twisted its neck until it died.  And then another crow flew at him, and",The Wonderful Wizard of Oz,1899,12,51
55,"the Scarecrow twisted its neck also.  There were forty crows, and forty",The Wonderful Wizard of Oz,1900,12,51
55,"times the Scarecrow twisted a neck, until at last all were lying dead",The Wonderful Wizard of Oz,1901,12,51
55,"beside him.  Then he called to his companions to rise, and again they",The Wonderful Wizard of Oz,1902,12,51
55,went upon their journey.,The Wonderful Wizard of Oz,1903,12,51
55,,The Wonderful Wizard of Oz,1903,12,51
55,When the Wicked Witch looked out again and saw all her crows lying in a,The Wonderful Wizard of Oz,1904,12,51
55,"heap, she got into a terrible rage, and blew three times upon her",The Wonderful Wizard of Oz,1905,12,51
55,silver whistle.,The Wonderful Wizard of Oz,1906,12,51
55,,The Wonderful Wizard of Oz,1906,12,51
55,"Forthwith there was heard a great buzzing in the air, and a swarm of",The Wonderful Wizard of Oz,1907,12,51
55,black bees came flying toward her.,The Wonderful Wizard of Oz,1908,12,51
55,,The Wonderful Wizard of Oz,1908,12,51
55,"""Go to the strangers and sting them to death!"" commanded the Witch, and",The Wonderful Wizard of Oz,1909,12,51
55,the bees turned and flew rapidly until they came to where Dorothy and,The Wonderful Wizard of Oz,1910,12,51
55,"her friends were walking.  But the Woodman had seen them coming, and",The Wonderful Wizard of Oz,1911,12,51
55,the Scarecrow had decided what to do.,The Wonderful Wizard of Oz,1912,12,51
55,,The Wonderful Wizard of Oz,1912,12,51
55,"""Take out my straw and scatter it over the little girl and the dog and",The Wonderful Wizard of Oz,1913,12,51
55,"the Lion,"" he said to the Woodman, ""and the bees cannot sting them.""",The Wonderful Wizard of Oz,1914,12,51
55,"This the Woodman did, and as Dorothy lay close beside the Lion and held",The Wonderful Wizard of Oz,1915,12,51
55,"Toto in her arms, the straw covered them entirely.",The Wonderful Wizard of Oz,1916,12,51
55,,The Wonderful Wizard of Oz,1916,12,51
55,"The bees came and found no one but the Woodman to sting, so they flew",The Wonderful Wizard of Oz,1917,12,51
55,"at him and broke off all their stings against the tin, without hurting",The Wonderful Wizard of Oz,1918,12,51
55,the Woodman at all.  And as bees cannot live when their stings are,The Wonderful Wizard of Oz,1919,12,51
55,"broken that was the end of the black bees, and they lay scattered thick",The Wonderful Wizard of Oz,1920,12,51
55,"about the Woodman, like little heaps of fine coal.",The Wonderful Wizard of Oz,1921,12,51
55,,The Wonderful Wizard of Oz,1921,12,51
55,"Then Dorothy and the Lion got up, and the girl helped the Tin Woodman",The Wonderful Wizard of Oz,1922,12,51
55,"put the straw back into the Scarecrow again, until he was as good as",The Wonderful Wizard of Oz,1923,12,51
55,ever.  So they started upon their journey once more.,The Wonderful Wizard of Oz,1924,12,52
55,,The Wonderful Wizard of Oz,1924,12,52
55,The Wicked Witch was so angry when she saw her black bees in little,The Wonderful Wizard of Oz,1925,12,52
55,heaps like fine coal that she stamped her foot and tore her hair and,The Wonderful Wizard of Oz,1926,12,52
55,"gnashed her teeth.  And then she called a dozen of her slaves, who were",The Wonderful Wizard of Oz,1927,12,52
55,"the Winkies, and gave them sharp spears, telling them to go to the",The Wonderful Wizard of Oz,1928,12,52
55,strangers and destroy them.,The Wonderful Wizard of Oz,1929,12,52
55,,The Wonderful Wizard of Oz,1929,12,52
55,"The Winkies were not a brave people, but they had to do as they were",The Wonderful Wizard of Oz,1930,12,52
55,told.  So they marched away until they came near to Dorothy.  Then the,The Wonderful Wizard of Oz,1931,12,52
55,"Lion gave a great roar and sprang towards them, and the poor Winkies",The Wonderful Wizard of Oz,1932,12,52
55,were so frightened that they ran back as fast as they could.,The Wonderful Wizard of Oz,1933,12,52
55,,The Wonderful Wizard of Oz,1933,12,52
55,When they returned to the castle the Wicked Witch beat them well with a,The Wonderful Wizard of Oz,1934,12,52
55,"strap, and sent them back to their work, after which she sat down to",The Wonderful Wizard of Oz,1935,12,52
55,think what she should do next.  She could not understand how all her,The Wonderful Wizard of Oz,1936,12,52
55,plans to destroy these strangers had failed; but she was a powerful,The Wonderful Wizard of Oz,1937,12,52
55,"Witch, as well as a wicked one, and she soon made up her mind how to",The Wonderful Wizard of Oz,1938,12,52
55,act.,The Wonderful Wizard of Oz,1939,12,52
55,,The Wonderful Wizard of Oz,1939,12,52
55,"There was, in her cupboard, a Golden Cap, with a circle of diamonds and",The Wonderful Wizard of Oz,1940,12,52
55,rubies running round it.  This Golden Cap had a charm.  Whoever owned,The Wonderful Wizard of Oz,1941,12,52
55,"it could call three times upon the Winged Monkeys, who would obey any",The Wonderful Wizard of Oz,1942,12,52
55,order they were given.  But no person could command these strange,The Wonderful Wizard of Oz,1943,12,52
55,creatures more than three times.  Twice already the Wicked Witch had,The Wonderful Wizard of Oz,1944,12,52
55,used the charm of the Cap.  Once was when she had made the Winkies her,The Wonderful Wizard of Oz,1945,12,52
55,"slaves, and set herself to rule over their country.  The Winged Monkeys",The Wonderful Wizard of Oz,1946,12,52
55,had helped her do this.  The second time was when she had fought,The Wonderful Wizard of Oz,1947,12,52
55,"against the Great Oz himself, and driven him out of the land of the",The Wonderful Wizard of Oz,1948,12,52
55,West.  The Winged Monkeys had also helped her in doing this.  Only once,The Wonderful Wizard of Oz,1949,12,52
55,"more could she use this Golden Cap, for which reason she did not like",The Wonderful Wizard of Oz,1950,12,52
55,to do so until all her other powers were exhausted.  But now that her,The Wonderful Wizard of Oz,1951,12,52
55,"fierce wolves and her wild crows and her stinging bees were gone, and",The Wonderful Wizard of Oz,1952,12,52
55,"her slaves had been scared away by the Cowardly Lion, she saw there was",The Wonderful Wizard of Oz,1953,12,52
55,only one way left to destroy Dorothy and her friends.,The Wonderful Wizard of Oz,1954,12,52
55,,The Wonderful Wizard of Oz,1954,12,52
55,So the Wicked Witch took the Golden Cap from her cupboard and placed it,The Wonderful Wizard of Oz,1955,12,52
55,upon her head.  Then she stood upon her left foot and said slowly:,The Wonderful Wizard of Oz,1956,12,52
55,,The Wonderful Wizard of Oz,1956,12,52
55,"""Ep-pe, pep-pe, kak-ke!""",The Wonderful Wizard of Oz,1957,12,52
55,,The Wonderful Wizard of Oz,1957,12,52
55,Next she stood upon her right foot and said:,The Wonderful Wizard of Oz,1958,12,52
55,,The Wonderful Wizard of Oz,1958,12,52
55,"""Hil-lo, hol-lo, hel-lo!""",The Wonderful Wizard of Oz,1959,12,52
55,,The Wonderful Wizard of Oz,1959,12,52
55,After this she stood upon both feet and cried in a loud voice:,The Wonderful Wizard of Oz,1960,12,52
55,,The Wonderful Wizard of Oz,1960,12,52
55,"""Ziz-zy, zuz-zy, zik!""",The Wonderful Wizard of Oz,1961,12,53
55,,The Wonderful Wizard of Oz,1961,12,53
55,"Now the charm began to work.  The sky was darkened, and a low rumbling",The Wonderful Wizard of Oz,1962,12,53
55,"sound was heard in the air.  There was a rushing of many wings, a great",The Wonderful Wizard of Oz,1963,12,53
55,"chattering and laughing, and the sun came out of the dark sky to show",The Wonderful Wizard of Oz,1964,12,53
55,"the Wicked Witch surrounded by a crowd of monkeys, each with a pair of",The Wonderful Wizard of Oz,1965,12,53
55,immense and powerful wings on his shoulders.,The Wonderful Wizard of Oz,1966,12,53
55,,The Wonderful Wizard of Oz,1966,12,53
55,"One, much bigger than the others, seemed to be their leader.  He flew",The Wonderful Wizard of Oz,1967,12,53
55,"close to the Witch and said, ""You have called us for the third and last",The Wonderful Wizard of Oz,1968,12,53
55,"time.  What do you command?""",The Wonderful Wizard of Oz,1969,12,53
55,,The Wonderful Wizard of Oz,1969,12,53
55,"""Go to the strangers who are within my land and destroy them all except",The Wonderful Wizard of Oz,1970,12,53
55,"the Lion,"" said the Wicked Witch.  ""Bring that beast to me, for I have",The Wonderful Wizard of Oz,1971,12,53
55,"a mind to harness him like a horse, and make him work.""",The Wonderful Wizard of Oz,1972,12,53
55,,The Wonderful Wizard of Oz,1972,12,53
55,"""Your commands shall be obeyed,"" said the leader.  Then, with a great",The Wonderful Wizard of Oz,1973,12,53
55,"deal of chattering and noise, the Winged Monkeys flew away to the place",The Wonderful Wizard of Oz,1974,12,53
55,where Dorothy and her friends were walking.,The Wonderful Wizard of Oz,1975,12,53
55,,The Wonderful Wizard of Oz,1975,12,53
55,Some of the Monkeys seized the Tin Woodman and carried him through the,The Wonderful Wizard of Oz,1976,12,53
55,air until they were over a country thickly covered with sharp rocks.,The Wonderful Wizard of Oz,1977,12,53
55,"Here they dropped the poor Woodman, who fell a great distance to the",The Wonderful Wizard of Oz,1978,12,53
55,"rocks, where he lay so battered and dented that he could neither move",The Wonderful Wizard of Oz,1979,12,53
55,nor groan.,The Wonderful Wizard of Oz,1980,12,53
55,,The Wonderful Wizard of Oz,1980,12,53
55,"Others of the Monkeys caught the Scarecrow, and with their long fingers",The Wonderful Wizard of Oz,1981,12,53
55,pulled all of the straw out of his clothes and head.  They made his hat,The Wonderful Wizard of Oz,1982,12,53
55,and boots and clothes into a small bundle and threw it into the top,The Wonderful Wizard of Oz,1983,12,53
55,branches of a tall tree.,The Wonderful Wizard of Oz,1984,12,53
55,,The Wonderful Wizard of Oz,1984,12,53
55,The remaining Monkeys threw pieces of stout rope around the Lion and,The Wonderful Wizard of Oz,1985,12,53
55,"wound many coils about his body and head and legs, until he was unable",The Wonderful Wizard of Oz,1986,12,53
55,to bite or scratch or struggle in any way.  Then they lifted him up and,The Wonderful Wizard of Oz,1987,12,53
55,"flew away with him to the Witch's castle, where he was placed in a",The Wonderful Wizard of Oz,1988,12,53
55,"small yard with a high iron fence around it, so that he could not",The Wonderful Wizard of Oz,1989,12,53
55,escape.,The Wonderful Wizard of Oz,1990,12,53
55,,The Wonderful Wizard of Oz,1990,12,53
55,"But Dorothy they did not harm at all.  She stood, with Toto in her",The Wonderful Wizard of Oz,1991,12,53
55,"arms, watching the sad fate of her comrades and thinking it would soon",The Wonderful Wizard of Oz,1992,12,53
55,"be her turn.  The leader of the Winged Monkeys flew up to her, his",The Wonderful Wizard of Oz,1993,12,53
55,"long, hairy arms stretched out and his ugly face grinning terribly; but",The Wonderful Wizard of Oz,1994,12,53
55,he saw the mark of the Good Witch's kiss upon her forehead and stopped,The Wonderful Wizard of Oz,1995,12,53
55,"short, motioning the others not to touch her.",The Wonderful Wizard of Oz,1996,12,53
55,,The Wonderful Wizard of Oz,1996,12,53
55,"""We dare not harm this little girl,"" he said to them, ""for she is",The Wonderful Wizard of Oz,1997,12,53
55,"protected by the Power of Good, and that is greater than the Power of",The Wonderful Wizard of Oz,1998,12,54
55,Evil.  All we can do is to carry her to the castle of the Wicked Witch,The Wonderful Wizard of Oz,1999,12,54
55,"and leave her there.""",The Wonderful Wizard of Oz,2000,12,54
55,,The Wonderful Wizard of Oz,2000,12,54
55,"So, carefully and gently, they lifted Dorothy in their arms and carried",The Wonderful Wizard of Oz,2001,12,54
55,"her swiftly through the air until they came to the castle, where they",The Wonderful Wizard of Oz,2002,12,54
55,set her down upon the front doorstep.  Then the leader said to the,The Wonderful Wizard of Oz,2003,12,54
55,Witch:,The Wonderful Wizard of Oz,2004,12,54
55,,The Wonderful Wizard of Oz,2004,12,54
55,"""We have obeyed you as far as we were able.  The Tin Woodman and the",The Wonderful Wizard of Oz,2005,12,54
55,"Scarecrow are destroyed, and the Lion is tied up in your yard.  The",The Wonderful Wizard of Oz,2006,12,54
55,"little girl we dare not harm, nor the dog she carries in her arms.",The Wonderful Wizard of Oz,2007,12,54
55,"Your power over our band is now ended, and you will never see us again.""",The Wonderful Wizard of Oz,2008,12,54
55,,The Wonderful Wizard of Oz,2008,12,54
55,"Then all the Winged Monkeys, with much laughing and chattering and",The Wonderful Wizard of Oz,2009,12,54
55,"noise, flew into the air and were soon out of sight.",The Wonderful Wizard of Oz,2010,12,54
55,,The Wonderful Wizard of Oz,2010,12,54
55,The Wicked Witch was both surprised and worried when she saw the mark,The Wonderful Wizard of Oz,2011,12,54
55,"on Dorothy's forehead, for she knew well that neither the Winged",The Wonderful Wizard of Oz,2012,12,54
55,"Monkeys nor she, herself, dare hurt the girl in any way.  She looked",The Wonderful Wizard of Oz,2013,12,54
55,"down at Dorothy's feet, and seeing the Silver Shoes, began to tremble",The Wonderful Wizard of Oz,2014,12,54
55,"with fear, for she knew what a powerful charm belonged to them.  At",The Wonderful Wizard of Oz,2015,12,54
55,first the Witch was tempted to run away from Dorothy; but she happened,The Wonderful Wizard of Oz,2016,12,54
55,to look into the child's eyes and saw how simple the soul behind them,The Wonderful Wizard of Oz,2017,12,54
55,"was, and that the little girl did not know of the wonderful power the",The Wonderful Wizard of Oz,2018,12,54
55,"Silver Shoes gave her.  So the Wicked Witch laughed to herself, and",The Wonderful Wizard of Oz,2019,12,54
55,"thought, ""I can still make her my slave, for she does not know how to",The Wonderful Wizard of Oz,2020,12,54
55,"use her power."" Then she said to Dorothy, harshly and severely:",The Wonderful Wizard of Oz,2021,12,54
55,,The Wonderful Wizard of Oz,2021,12,54
55,"""Come with me; and see that you mind everything I tell you, for if you",The Wonderful Wizard of Oz,2022,12,54
55,"do not I will make an end of you, as I did of the Tin Woodman and the",The Wonderful Wizard of Oz,2023,12,54
55,"Scarecrow.""",The Wonderful Wizard of Oz,2024,12,54
55,,The Wonderful Wizard of Oz,2024,12,54
55,Dorothy followed her through many of the beautiful rooms in her castle,The Wonderful Wizard of Oz,2025,12,54
55,"until they came to the kitchen, where the Witch bade her clean the pots",The Wonderful Wizard of Oz,2026,12,54
55,and kettles and sweep the floor and keep the fire fed with wood.,The Wonderful Wizard of Oz,2027,12,54
55,,The Wonderful Wizard of Oz,2027,12,54
55,"Dorothy went to work meekly, with her mind made up to work as hard as",The Wonderful Wizard of Oz,2028,12,54
55,she could; for she was glad the Wicked Witch had decided not to kill,The Wonderful Wizard of Oz,2029,12,54
55,her.,The Wonderful Wizard of Oz,2030,12,54
55,,The Wonderful Wizard of Oz,2030,12,54
55,"With Dorothy hard at work, the Witch thought she would go into the",The Wonderful Wizard of Oz,2031,12,54
55,courtyard and harness the Cowardly Lion like a horse; it would amuse,The Wonderful Wizard of Oz,2032,12,54
55,"her, she was sure, to make him draw her chariot whenever she wished to",The Wonderful Wizard of Oz,2033,12,54
55,go to drive.  But as she opened the gate the Lion gave a loud roar and,The Wonderful Wizard of Oz,2034,12,54
55,"bounded at her so fiercely that the Witch was afraid, and ran out and",The Wonderful Wizard of Oz,2035,12,55
55,shut the gate again.,The Wonderful Wizard of Oz,2036,12,55
55,,The Wonderful Wizard of Oz,2036,12,55
55,"""If I cannot harness you,"" said the Witch to the Lion, speaking through",The Wonderful Wizard of Oz,2037,12,55
55,"the bars of the gate, ""I can starve you.  You shall have nothing to eat",The Wonderful Wizard of Oz,2038,12,55
55,"until you do as I wish.""",The Wonderful Wizard of Oz,2039,12,55
55,,The Wonderful Wizard of Oz,2039,12,55
55,So after that she took no food to the imprisoned Lion; but every day,The Wonderful Wizard of Oz,2040,12,55
55,"she came to the gate at noon and asked, ""Are you ready to be harnessed",The Wonderful Wizard of Oz,2041,12,55
55,"like a horse?""",The Wonderful Wizard of Oz,2042,12,55
55,,The Wonderful Wizard of Oz,2042,12,55
55,"And the Lion would answer, ""No.  If you come in this yard, I will bite",The Wonderful Wizard of Oz,2043,12,55
55,"you.""",The Wonderful Wizard of Oz,2044,12,55
55,,The Wonderful Wizard of Oz,2044,12,55
55,The reason the Lion did not have to do as the Witch wished was that,The Wonderful Wizard of Oz,2045,12,55
55,"every night, while the woman was asleep, Dorothy carried him food from",The Wonderful Wizard of Oz,2046,12,55
55,the cupboard.  After he had eaten he would lie down on his bed of,The Wonderful Wizard of Oz,2047,12,55
55,"straw, and Dorothy would lie beside him and put her head on his soft,",The Wonderful Wizard of Oz,2048,12,55
55,"shaggy mane, while they talked of their troubles and tried to plan some",The Wonderful Wizard of Oz,2049,12,55
55,"way to escape.  But they could find no way to get out of the castle,",The Wonderful Wizard of Oz,2050,12,55
55,"for it was constantly guarded by the yellow Winkies, who were the",The Wonderful Wizard of Oz,2051,12,55
55,slaves of the Wicked Witch and too afraid of her not to do as she told,The Wonderful Wizard of Oz,2052,12,55
55,them.,The Wonderful Wizard of Oz,2053,12,55
55,,The Wonderful Wizard of Oz,2053,12,55
55,"The girl had to work hard during the day, and often the Witch",The Wonderful Wizard of Oz,2054,12,55
55,threatened to beat her with the same old umbrella she always carried in,The Wonderful Wizard of Oz,2055,12,55
55,"her hand.  But, in truth, she did not dare to strike Dorothy, because",The Wonderful Wizard of Oz,2056,12,55
55,"of the mark upon her forehead.  The child did not know this, and was",The Wonderful Wizard of Oz,2057,12,55
55,full of fear for herself and Toto.  Once the Witch struck Toto a blow,The Wonderful Wizard of Oz,2058,12,55
55,with her umbrella and the brave little dog flew at her and bit her leg,The Wonderful Wizard of Oz,2059,12,55
